8.831289E+2	4.000000E+0	8.831289E+2	3.000000E+0	8.831289E+2	3.000000E+0	8.831289E+2	6.000000E+0	8.831289E+2	3.000000E+0	8.831289E+2	3.000000E+0	8.831289E+2	0.000000E+0	8.831289E+2	3.000000E+0	8.831289E+2	1.000000E+1	8.831289E+2	1.300000E+1	8.831289E+2	1.500000E+1	8.831289E+2	6.000000E+0
8.831379E+2	2.000000E+0	8.831379E+2	-5.000000E+0	8.831379E+2	2.000000E+0	8.831379E+2	4.000000E+0	8.831379E+2	-4.000000E+0	8.831379E+2	-4.000000E+0	8.831379E+2	-7.000000E+0	8.831379E+2	-2.000000E+0	8.831379E+2	-4.000000E+0	8.831379E+2	-2.000000E+0	8.831379E+2	-1.300000E+1	8.831379E+2	-2.000000E+0
8.831468E+2	0.000000E+0	8.831468E+2	-3.000000E+0	8.831468E+2	-3.000000E+0	8.831468E+2	-2.000000E+0	8.831468E+2	-1.000000E+1	8.831468E+2	-3.000000E+0	8.831468E+2	-1.500000E+1	8.831468E+2	-1.100000E+1	8.831468E+2	-6.000000E+0	8.831468E+2	-1.000000E+1	8.831468E+2	-2.000000E+0	8.831468E+2	-1.400000E+1
8.831558E+2	1.200000E+1	8.831558E+2	2.000000E+0	8.831558E+2	0.000000E+0	8.831558E+2	4.000000E+0	8.831558E+2	7.000000E+0	8.831558E+2	3.000000E+0	8.831558E+2	-7.000000E+0	8.831558E+2	1.300000E+1	8.831558E+2	-3.000000E+0	8.831558E+2	3.000000E+0	8.831558E+2	-4.000000E+0	8.831558E+2	-4.000000E+0
8.831647E+2	0.000000E+0	8.831647E+2	-1.000000E+0	8.831647E+2	5.000000E+0	8.831647E+2	2.000000E+0	8.831647E+2	-2.000000E+0	8.831647E+2	0.000000E+0	8.831647E+2	-1.000000E+0	8.831647E+2	1.000000E+0	8.831647E+2	-3.000000E+0	8.831647E+2	4.000000E+0	8.831647E+2	3.000000E+0	8.831647E+2	-4.000000E+0
8.831736E+2	1.900000E+1	8.831736E+2	1.000000E+1	8.831736E+2	8.000000E+0	8.831736E+2	1.600000E+1	8.831736E+2	1.100000E+1	8.831736E+2	1.300000E+1	8.831736E+2	3.000000E+0	8.831736E+2	1.300000E+1	8.831736E+2	5.000000E+0	8.831736E+2	1.000000E+1	8.831736E+2	1.200000E+1	8.831736E+2	1.800000E+1
8.831826E+2	0.000000E+0	8.831826E+2	2.000000E+0	8.831826E+2	-3.000000E+0	8.831826E+2	1.000000E+0	8.831826E+2	-3.000000E+0	8.831826E+2	-7.000000E+0	8.831826E+2	2.000000E+0	8.831826E+2	-3.000000E+0	8.831826E+2	-8.000000E+0	8.831826E+2	-7.000000E+0	8.831826E+2	3.000000E+0	8.831826E+2	-2.000000E+0
8.831915E+2	-5.000000E+0	8.831915E+2	-1.200000E+1	8.831915E+2	-1.000000E+0	8.831915E+2	-4.000000E+0	8.831915E+2	-3.000000E+0	8.831915E+2	-1.000000E+0	8.831915E+2	-8.000000E+0	8.831915E+2	1.000000E+0	8.831915E+2	-2.000000E+0	8.831915E+2	-8.000000E+0	8.831915E+2	-2.000000E+0	8.831915E+2	-3.000000E+0
8.832004E+2	7.000000E+0	8.832004E+2	6.000000E+0	8.832004E+2	7.000000E+0	8.832004E+2	3.000000E+0	8.832004E+2	2.000000E+0	8.832004E+2	9.000000E+0	8.832004E+2	2.000000E+0	8.832004E+2	8.000000E+0	8.832004E+2	4.000000E+0	8.832004E+2	6.000000E+0	8.832004E+2	4.000000E+0	8.832004E+2	0.000000E+0
8.832094E+2	1.100000E+1	8.832094E+2	4.000000E+0	8.832094E+2	5.000000E+0	8.832094E+2	7.000000E+0	8.832094E+2	6.000000E+0	8.832094E+2	-5.000000E+0	8.832094E+2	-7.000000E+0	8.832094E+2	7.000000E+0	8.832094E+2	5.000000E+0	8.832094E+2	-4.000000E+0	8.832094E+2	4.000000E+0	8.832094E+2	3.000000E+0
